home_wins_5,home_draws_5,home_losses_5,home_gf_5,home_ga_5,away_wins_5,away_draws_5,away_losses_5,away_gf_5,away_ga_5,home_home_wins,home_home_draws,home_home_losses,away_away_wins,away_away_draws,away_away_losses,h2h_home_ratio,h2h_draw_ratio,elo_diff,elo_home_expected,home_pts_per_game,away_pts_per_game,result
4,1,0,15,3,1,1,3,4,9,3,0,0,0,0,3,1.0,0.0,207.46,0.8544,1.8261,0.8696,0
1,1,3,5,11,2,2,1,5,5,1,1,1,1,1,1,0.0,1.0,-90.39,0.5138,1.3333,1.5238,1
1,3,1,5,6,3,0,2,7,7,1,2,0,2,0,1,0.0,0.0,-195.36,0.3661,1.0476,2.381,0
1,2,2,6,8,2,1,2,7,11,2,0,1,1,0,2,1.0,0.0,65.53,0.7217,1.1905,0.9048,2
2,2,1,9,9,2,0,3,6,8,0,1,2,2,0,1,1.0,0.0,153.54,0.8115,1.8095,0.9524,2
0,2,3,3,7,0,1,4,3,8,0,2,1,0,1,2,1.0,0.0,46.92,0.6997,0.9524,0.8095,0
5,0,0,11,4,1,2,2,5,10,2,0,1,1,0,2,1.0,0.0,152.5,0.8105,1.4762,0.7619,0
2,1,2,6,6,3,0,2,6,5,1,1,1,2,0,1,0.0,0.0,-104.21,0.4939,1.4286,1.6667,1
2,3,0,9,3,0,4,1,5,6,2,1,0,1,1,1,0.0,0.0,75.82,0.7334,1.7619,1.4286,0
0,1,4,3,8,4,1,0,12,4,0,0,3,3,0,0,0.0,1.0,-299.16,0.2411,1.0,2.5417,1
0,2,3,4,8,0,2,3,3,8,1,1,1,0,0,3,0.0,1.0,37.92,0.6887,0.5417,0.2917,1
1,2,2,4,8,1,2,2,2,3,1,1,1,1,1,1,0.0,0.0,-113.44,0.4807,0.9583,1.5417,2
3,1,1,7,5,3,1,1,9,6,1,1,1,2,1,0,0.0,1.0,93.92,0.7533,1.5833,1.125,1
1,1,3,7,13,1,2,2,5,7,0,1,2,0,1,2,0.0,1.0,-171.73,0.3982,0.5417,1.4583,2
1,2,2,12,11,3,1,1,12,8,1,0,2,2,0,1,0.0,0.0,-146.5,0.4335,0.8696,1.7083,2
3,1,1,7,5,3,1,1,13,6,2,1,0,0,1,2,0.0,0.0,-21.31,0.6114,1.6087,1.75,2
2,2,1,8,4,1,1,3,9,9,1,1,1,0,0,3,1.0,0.0,-91.35,0.5124,0.875,1.5417,1
1,2,2,5,7,1,0,4,5,13,0,1,2,0,1,2,0.0,1.0,110.63,0.7707,0.9167,0.75,1
1,1,3,7,15,3,0,2,11,9,1,0,2,1,0,2,0.0,0.0,-146.57,0.4334,0.9583,1.5833,2
1,2,2,2,8,4,1,0,12,7,1,1,1,3,0,0,0.0,0.0,-186.04,0.3786,1.25,2.1667,0
2,2,1,6,2,2,2,1,6,5,3,0,0,1,1,1,0.0,1.0,-45.68,0.5775,1.9167,2.3333,0
0,3,2,2,7,2,0,3,8,15,0,2,1,0,0,3,1.0,0.0,83.1,0.7415,1.2083,1.0,1
4,1,0,12,5,2,0,3,9,12,2,1,0,1,0,2,1.0,0.0,246.5,0.8802,2.2083,1.0417,0
4,0,1,16,6,1,2,2,11,10,3,0,0,1,2,0,0.0,1.0,300.29,0.9092,2.28,0.8333,0
2,3,0,5,2,2,1,2,6,6,2,1,0,2,0,1,0.0,0.0,1.2,0.6417,1.5,1.5417,2
4,1,0,10,3,1,1,3,3,6,2,1,0,0,1,2,1.0,0.0,348.67,0.9297,2.6364,0.6818,0
0,1,4,2,8,3,0,2,7,7,0,0,3,2,0,1,0.0,1.0,-88.65,0.5163,0.7727,1.1364,2
2,2,1,3,2,1,4,0,8,6,0,2,1,1,1,1,1.0,0.0,123.49,0.7836,1.6,1.04,2
4,1,0,14,5,0,3,2,5,7,3,0,0,0,1,2,0.0,1.0,195.25,0.8455,1.8,0.8,0
4,0,1,13,6,1,2,2,4,7,3,0,0,0,2,1,1.0,0.0,216.12,0.8605,2.0909,0.7273,1
3,1,1,4,3,1,3,1,5,5,3,0,0,1,2,0,0.0,0.0,-38.62,0.5874,1.0909,1.2273,1
4,0,1,7,3,0,2,3,3,7,1,1,1,0,2,1,0.0,0.0,174.13,0.8289,1.3182,0.5455,1
0,2,3,2,7,2,2,1,7,7,1,1,1,0,1,2,1.0,0.0,-46.34,0.5766,1.0,1.1364,0
3,0,2,9,9,2,1,2,10,10,2,0,1,0,2,1,0.0,1.0,72.65,0.7299,2.2727,1.8182,0
3,1,1,10,8,1,1,3,3,6,1,1,1,1,1,1,0.0,0.0,32.51,0.682,1.0,1.0,2
0,2,3,5,10,2,3,0,6,3,1,0,2,1,2,0,0.0,1.0,-157.39,0.4182,1.1364,1.8182,2
3,1,1,12,10,2,2,1,7,6,1,1,1,0,2,1,0.0,1.0,124.11,0.7842,2.16,1.36,0
2,2,1,6,4,1,1,3,4,9,1,1,1,0,1,2,0.0,1.0,38.83,0.6898,1.12,0.92,1
0,2,3,4,9,3,1,1,10,3,0,2,1,1,1,1,0.0,0.0,-306.52,0.2335,0.32,2.04,1
2,1,2,9,6,1,1,3,8,9,1,0,2,1,1,1,0.0,0.0,145.83,0.8046,1.96,0.96,0
2,1,2,10,7,0,4,1,3,5,2,1,0,0,1,2,0.0,1.0,65.66,0.7218,1.52,1.2,1
1,1,3,6,15,0,2,3,5,14,2,0,1,0,0,3,1.0,0.0,80.62,0.7388,1.0,0.52,0
4,1,0,13,7,1,2,2,6,6,2,1,0,0,1,2,1.0,0.0,132.2,0.7919,1.76,1.16,2
0,3,2,5,11,4,1,0,10,3,1,1,1,3,0,0,0.0,0.0,-184.56,0.3807,1.1667,2.24,2
5,0,0,21,2,2,2,1,14,12,2,0,1,2,0,1,0.0,0.0,161.94,0.8187,2.2,1.48,0
0,1,4,3,12,2,3,0,8,3,1,1,1,1,1,1,1.0,0.0,-31.05,0.5979,0.8333,0.88,2
0,1,4,3,11,2,2,1,5,5,0,0,3,1,1,1,0.0,0.0,-166.9,0.4049,0.52,1.32,2
2,2,1,6,7,1,2,2,4,6,1,1,1,1,1,1,0.0,1.0,21.95,0.6686,1.2,0.92,0
1,3,1,7,8,0,4,1,5,6,2,1,0,0,2,1,0.0,0.0,105.57,0.7656,1.5,1.0909,1
3,2,0,11,2,0,3,2,6,8,2,1,0,0,1,2,1.0,0.0,157.18,0.8146,1.8636,1.2273,2
1,2,2,7,8,1,1,3,8,14,0,1,2,0,0,3,0.0,0.0,0.36,0.6405,1.0455,1.3182,0
3,1,1,7,4,1,2,2,8,10,2,0,1,2,1,0,0.0,0.0,37.84,0.6886,1.6364,1.7273,2
1,2,2,7,9,1,2,2,6,7,2,0,1,1,0,2,0.0,0.0,-10.28,0.6263,1.0909,1.4091,2
3,0,2,7,7,3,1,1,11,3,0,0,3,0,1,2,0.0,1.0,-150.64,0.4276,1.0455,1.7273,0
1,1,3,3,6,1,2,2,5,10,2,0,1,1,0,2,1.0,0.0,155.06,0.8128,1.7727,0.7273,1
4,1,0,11,4,5,0,0,11,4,2,1,0,3,0,0,1.0,0.0,186.24,0.8386,2.4091,1.5455,1
0,3,2,4,6,1,1,3,5,6,0,3,0,1,0,2,0.0,1.0,55.49,0.7099,1.3636,1.0455,0
0,2,3,0,5,1,0,4,6,7,0,1,2,1,1,1,0.0,1.0,-74.62,0.5365,0.68,0.8,1
2,2,1,6,5,2,2,1,7,3,0,2,1,0,2,1,0.0,0.0,-87.12,0.5185,1.56,1.96,0
2,1,2,6,8,2,1,2,4,5,2,0,1,1,1,1,0.0,1.0,69.43,0.7262,1.4,1.28,1
3,2,0,10,3,2,2,1,5,7,2,1,0,1,1,1,0.0,1.0,276.66,0.8974,2.48,0.96,0
2,1,2,9,9,1,1,3,7,16,1,0,2,1,0,2,0.0,0.0,196.33,0.8463,1.4,0.52,0
1,2,2,6,5,1,1,3,7,13,1,1,1,0,1,2,1.0,0.0,263.94,0.8904,2.16,0.92,0
0,1,4,4,13,2,2,1,5,4,1,0,2,0,1,2,0.0,0.0,-148.44,0.4307,0.76,1.5,1
1,0,4,4,13,5,0,0,15,3,1,1,1,3,0,0,0.0,0.0,-361.86,0.1813,0.96,2.625,2
3,1,1,11,10,5,0,0,17,2,2,1,0,1,1,1,0.0,0.0,-5.13,0.6332,2.08,1.875,1
2,1,2,8,8,0,2,3,4,7,2,1,0,0,1,2,1.0,0.0,202.24,0.8507,2.24,1.0,0
0,2,3,3,14,1,0,4,6,11,0,2,1,1,0,2,0.0,0.0,57.95,0.7128,1.44,1.0,0
4,0,1,13,6,2,2,1,5,4,2,0,1,1,2,0,0.0,1.0,63.48,0.7193,1.64,1.44,0
1,1,3,8,8,2,1,2,7,6,1,1,1,2,0,1,0.0,0.0,-46.41,0.5765,1.52,1.6,0
0,1,4,5,12,1,3,1,4,4,1,1,1,0,2,1,0.0,0.0,-129.47,0.4577,0.8,1.48,2
5,0,0,14,2,4,1,0,13,3,3,0,0,1,2,0,1.0,0.0,160.81,0.8178,2.64,1.84,0
0,1,4,6,14,3,0,2,10,10,1,1,1,1,0,2,0.0,0.0,-210.24,0.3465,1.2609,2.3043,1
2,2,1,10,9,3,2,0,10,5,0,1,2,3,0,0,0.0,0.0,-166.6,0.4053,1.7826,2.3478,1
1,1,3,8,8,0,3,2,4,8,0,0,3,0,1,2,1.0,0.0,103.69,0.7636,0.8077,0.3462,0
2,0,3,8,8,2,2,1,9,9,1,1,1,2,0,1,0.0,0.0,-58.31,0.5597,1.5385,2.0385,2
2,2,1,5,5,2,2,1,9,5,2,1,0,1,2,0,0.0,0.0,-136.67,0.4474,1.087,1.7826,2
1,2,2,8,12,2,1,2,9,9,2,1,0,0,1,2,0.0,1.0,-97.2,0.504,1.087,1.7391,2
1,3,1,6,6,1,3,1,7,8,0,2,1,0,2,1,0.0,0.0,-42.37,0.5822,1.2174,1.4783,2
1,1,3,4,7,1,2,2,6,7,1,1,1,0,1,2,0.0,1.0,-71.77,0.5405,0.6522,1.087,1
0,2,3,2,6,1,2,2,7,8,0,1,2,1,1,1,1.0,0.0,-109.81,0.4859,0.5652,1.1304,2
0,4,1,6,7,4,1,0,14,6,0,3,0,2,0,1,0.0,0.0,-161.78,0.412,1.087,2.0435,2
1,2,2,5,7,2,1,2,9,6,0,2,1,0,1,2,1.0,0.0,-67.5,0.5466,1.4783,1.6522,2
0,3,2,3,9,1,2,2,7,6,0,2,1,0,1,2,0.0,0.0,-131.47,0.4548,0.7391,1.4348,2
2,2,1,4,3,1,2,2,3,5,1,1,1,2,1,0,0.0,0.0,-83.88,0.5232,0.9231,1.5385,0
0,1,4,4,10,0,3,2,2,6,0,1,2,0,1,2,0.0,1.0,84.79,0.7434,0.9615,0.6923,1
1,2,2,5,10,1,2,2,5,9,2,0,1,1,1,1,0.0,0.0,-33.55,0.5945,1.3077,1.3846,1
2,1,2,3,5,3,2,0,9,2,2,1,0,2,1,0,0.0,0.0,-211.95,0.3442,1.44,2.5,1
1,0,4,6,12,2,1,2,8,10,1,0,2,1,1,1,1.0,0.0,-118.52,0.4734,0.9615,1.4,1
0,4,1,4,6,1,1,3,5,14,0,3,0,0,1,2,1.0,0.0,-9.65,0.6272,1.1923,1.5,2
2,2,1,8,6,2,1,2,11,8,1,1,1,1,0,2,0.0,1.0,-69.25,0.5441,1.2308,1.5,0
2,2,1,13,13,3,0,2,10,9,0,2,1,2,1,0,0.0,1.0,-28.22,0.6019,1.4231,1.4615,0
1,1,3,8,10,4,0,1,16,7,1,0,2,2,0,1,0.0,0.0,-276.64,0.2656,0.9231,2.3077,2
2,2,1,10,9,2,1,2,9,10,2,0,1,0,1,2,1.0,0.0,155.03,0.8128,1.88,1.0769,0
1,1,3,11,13,3,0,2,13,8,1,0,2,2,1,0,0.0,0.0,-198.41,0.3621,0.8,2.0,2
1,2,2,2,5,0,1,4,2,11,0,2,1,0,1,2,0.0,1.0,135.61,0.7952,0.8846,0.5,1
3,2,0,7,2,4,0,1,14,7,2,1,0,2,0,1,0.0,0.0,-70.0,0.5431,1.3846,1.6923,2
1,2,2,5,6,2,1,2,10,8,1,1,1,0,1,2,0.0,0.0,-36.52,0.5904,1.3846,1.5769,1
1,3,1,5,4,4,1,0,9,2,1,0,2,3,0,0,0.0,0.0,-331.13,0.2091,0.7391,2.6522,2
1,3,1,7,7,3,1,1,7,4,0,2,1,3,0,0,1.0,0.0,-27.32,0.6031,1.3043,1.3043,0
3,0,2,9,8,1,2,2,3,4,1,0,2,0,1,2,0.0,0.0,-61.73,0.5549,1.1304,1.7391,0
2,1,2,3,4,0,1,4,3,9,0,0,3,0,1,2,0.0,0.0,81.11,0.7393,1.087,0.7391,2
1,1,3,6,8,0,1,4,4,12,1,1,1,0,2,1,0.0,1.0,16.2,0.6613,1.0,1.087,1
2,3,0,7,3,0,2,3,5,10,2,1,0,0,2,1,1.0,0.0,180.37,0.834,1.8696,1.0435,0
4,1,0,10,5,3,1,1,10,6,3,0,0,2,0,1,0.0,0.0,138.88,0.7982,1.5217,0.9565,2
4,0,1,8,5,3,1,1,9,5,2,0,1,2,1,0,0.0,0.0,-78.91,0.5303,1.2174,1.5652,2
2,3,0,10,6,0,3,2,5,8,0,3,0,0,1,2,1.0,0.0,140.83,0.8,1.1154,0.56,0
2,2,1,10,5,3,2,0,7,2,3,0,0,2,0,1,0.0,1.0,49.99,0.7034,2.0,1.6154,0
1,1,3,4,9,2,1,2,6,7,1,0,2,1,0,2,0.0,0.0,-224.59,0.328,0.9231,2.2692,0
2,2,1,8,5,4,1,0,13,5,3,0,0,3,0,0,0.0,0.0,-31.16,0.5978,1.8846,2.1923,1
0,1,4,4,16,0,3,2,5,8,0,2,1,0,2,1,0.0,0.0,-165.32,0.4071,0.5,1.12,2
4,1,0,8,2,4,0,1,12,7,2,1,0,3,0,0,1.0,0.0,140.53,0.7997,2.2692,1.6923,0
0,3,2,4,7,0,1,4,6,17,1,2,0,0,0,3,0.0,0.0,41.34,0.6929,0.7692,0.7692,0
2,3,0,8,5,0,2,3,4,11,1,2,0,0,1,2,0.0,1.0,83.85,0.7424,0.9615,0.7692,2
0,1,4,6,15,1,0,4,4,14,1,0,2,0,0,3,0.0,0.0,-32.58,0.5958,0.8846,0.9231,1
3,1,1,11,7,5,0,0,14,3,3,0,0,1,1,1,0.0,0.0,11.17,0.6547,1.7692,1.8462,2
2,2,1,10,5,1,2,2,6,7,2,1,0,1,1,1,0.0,0.0,-109.07,0.4869,1.5385,2.1923,0
2,1,2,4,5,1,3,1,6,5,2,0,1,2,1,0,1.0,0.0,9.27,0.6523,1.2692,1.1154,0
1,0,4,5,15,5,0,0,20,3,0,1,2,3,0,0,0.0,0.0,-360.18,0.1828,0.5,2.2308,2
5,0,0,17,2,2,2,1,6,6,3,0,0,1,2,0,0.0,1.0,303.77,0.9109,2.6538,1.2692,0
4,1,0,12,6,2,2,1,5,5,2,1,0,1,1,1,1.0,0.0,194.45,0.8449,2.0833,1.0417,0
0,2,3,3,6,1,1,3,8,10,1,1,1,0,0,3,0.0,1.0,82.47,0.7408,1.6667,1.0,2
3,2,0,12,5,2,1,2,5,8,2,1,0,0,2,1,0.0,1.0,187.26,0.8394,2.1481,1.0,0
2,2,1,10,5,1,2,2,5,6,2,1,0,1,1,1,0.0,0.0,55.04,0.7094,1.5926,1.3704,1
2,1,2,9,10,1,2,2,5,7,3,0,0,0,0,3,1.0,0.0,254.23,0.8848,2.25,0.6667,0
1,2,2,7,8,1,2,2,4,5,1,1,1,0,3,0,0.0,0.0,61.06,0.7165,1.0833,0.7083,1
2,2,1,11,5,1,2,2,6,7,1,1,1,1,2,0,1.0,0.0,17.3,0.6627,1.2083,1.1667,0
3,1,1,11,5,0,2,3,2,11,2,0,1,0,2,1,1.0,0.0,262.17,0.8894,1.7917,0.5417,0
2,1,2,5,5,2,2,1,8,4,1,1,1,1,2,0,0.0,0.0,-111.9,0.4829,1.25,1.8333,2
4,0,1,9,4,4,0,1,6,5,1,1,1,2,0,1,0.0,1.0,3.53,0.6447,1.0417,1.1667,2
3,1,1,10,5,3,2,0,6,1,1,0,2,1,2,0,0.0,0.0,-43.87,0.5801,1.625,1.9167,0
1,2,2,4,7,1,3,1,8,11,1,2,0,0,2,1,0.0,0.0,38.57,0.6895,1.4231,1.2963,0
0,3,2,3,7,2,2,1,10,5,0,2,1,0,2,1,0.0,0.0,-264.43,0.2796,0.7037,2.037,0
0,3,2,6,12,1,1,3,5,8,0,2,1,1,1,1,0.0,0.0,-185.04,0.38,0.5385,1.4815,2
1,1,3,5,8,3,1,1,5,4,2,1,0,1,1,1,1.0,0.0,156.01,0.8136,2.1852,1.3333,0
3,0,2,9,7,0,3,2,5,9,1,1,1,0,2,1,1.0,0.0,84.22,0.7428,1.6296,1.1481,0
1,2,2,6,7,1,0,4,3,18,0,1,2,1,0,2,1.0,0.0,187.8,0.8398,1.1923,0.4815,1
1,1,3,7,11,0,1,4,9,16,2,0,1,0,2,1,0.0,0.0,32.74,0.6822,1.037,0.7692,1
3,0,2,7,8,3,1,1,11,6,1,0,2,1,1,1,0.0,0.0,13.44,0.6577,1.4074,1.2963,0
5,0,0,24,2,1,1,3,7,11,3,0,0,1,0,2,1.0,0.0,282.75,0.9005,2.2593,0.963,0
1,2,2,4,9,0,2,3,2,10,0,1,2,0,2,1,0.0,1.0,74.73,0.7322,0.8519,0.5185,0
0,1,4,4,14,0,1,4,6,15,0,1,2,0,1,2,0.0,0.0,-25.61,0.6054,0.7407,0.8889,0
5,0,0,12,2,5,0,0,18,3,3,0,0,3,0,0,0.0,1.0,-174.29,0.3947,1.8889,2.6667,2
1,2,2,5,7,2,2,1,7,6,2,0,1,1,1,1,0.0,0.0,11.16,0.6547,1.2222,1.3333,2
1,2,2,8,13,0,2,3,7,13,1,1,1,0,0,3,0.0,0.0,-10.04,0.6266,1.0417,1.25,2
1,3,1,8,9,2,2,1,8,7,1,2,0,1,1,1,1.0,0.0,60.89,0.7163,1.5417,1.375,0
5,0,0,11,2,0,3,2,7,9,2,1,0,0,2,1,1.0,0.0,323.09,0.9195,2.6667,1.0417,0
3,2,0,8,3,1,1,3,5,8,1,2,0,2,0,1,1.0,0.0,249.03,0.8818,2.2917,1.4167,1
0,1,4,2,8,4,0,1,11,7,1,0,2,3,0,0,1.0,0.0,-41.72,0.5831,1.0,1.2083,0
1,1,3,5,8,0,2,3,3,13,0,0,3,0,1,2,1.0,0.0,23.61,0.6708,0.8333,0.7083,0
0,1,4,5,13,2,2,1,8,7,0,0,3,2,1,0,0.0,0.0,-140.06,0.4426,1.0833,1.75,2
3,0,2,10,6,3,1,1,8,5,3,0,0,2,1,0,0.0,1.0,40.53,0.6919,1.7083,1.4583,1
2,1,2,10,5,2,0,3,3,6,1,2,0,2,1,0,0.0,1.0,148.66,0.8071,1.5,1.0417,0
0,3,2,3,6,0,2,3,4,9,0,2,1,0,0,3,0.0,0.0,17.72,0.6632,1.0741,0.963,0
1,3,1,7,10,2,2,1,8,5,1,1,1,0,2,1,0.0,0.0,-77.42,0.5325,1.3704,1.8519,2
2,3,0,9,4,2,1,2,9,7,2,1,0,1,1,1,1.0,0.0,289.52,0.904,2.4444,0.8889,0
2,2,1,7,4,2,3,0,10,4,1,2,0,2,1,0,1.0,0.0,60.63,0.716,1.5556,1.1852,2
4,0,1,15,7,3,1,1,11,8,1,0,2,0,2,1,1.0,0.0,15.83,0.6608,2.037,1.9231,2
2,1,2,11,7,1,1,3,7,9,1,2,0,0,1,2,1.0,0.0,90.87,0.75,1.4444,0.8889,0
2,0,3,7,14,0,1,4,3,15,1,1,1,0,0,3,1.0,0.0,229.28,0.8694,1.5556,0.4815,1
4,0,1,13,6,4,1,0,8,2,3,0,0,3,0,0,0.0,1.0,14.83,0.6595,2.3333,2.2963,1
1,1,3,4,13,1,2,2,4,6,1,0,2,0,1,2,0.0,1.0,3.33,0.6445,0.9259,0.8519,2
3,1,1,8,7,2,2,1,7,5,1,2,0,2,1,0,1.0,0.0,205.85,0.8533,2.0741,0.9259,0
1,1,3,6,8,2,1,2,9,8,1,1,1,1,1,1,0.0,1.0,31.74,0.681,2.1111,1.7037,1
2,2,1,8,5,4,0,1,16,7,2,0,1,3,0,0,0.0,1.0,-72.45,0.5396,1.5556,1.7407,1
0,3,2,4,6,3,1,1,6,4,0,2,1,1,1,1,0.0,0.0,-145.36,0.4351,0.3333,1.0,1
1,2,2,9,12,2,2,1,13,12,2,0,1,2,0,1,0.0,0.0,4.24,0.6457,1.3846,1.4815,0
2,0,3,7,6,1,3,1,3,4,0,1,2,1,0,2,1.0,0.0,106.07,0.7661,1.4815,0.8889,2
1,2,2,7,8,0,1,4,6,13,0,2,1,0,2,1,0.45,0.27,100.01,0.7598,1.1852,0.7778,0
0,3,2,5,8,3,1,1,11,5,1,0,2,1,1,1,0.0,0.0,-182.5,0.3835,0.72,1.84,2
3,0,2,8,6,4,0,1,7,5,2,0,1,3,0,0,0.0,0.0,-11.38,0.6248,1.16,1.24,2
2,0,3,8,10,1,2,2,5,7,0,1,2,0,2,1,0.0,1.0,134.22,0.7938,1.5357,0.7857,0
2,1,2,7,6,4,0,1,8,3,0,2,1,2,1,0,0.0,0.0,-193.25,0.3689,0.8929,1.8214,2
0,2,3,2,11,2,1,2,14,10,0,0,3,0,1,2,0.0,0.0,-330.74,0.2095,0.52,2.28,2
1,1,3,6,8,1,3,1,9,8,0,1,2,0,1,2,0.0,0.0,3.94,0.6453,1.12,1.08,1
2,1,2,4,6,1,1,3,5,7,1,1,1,2,0,1,0.0,0.0,-59.71,0.5577,1.0,1.2,0
1,1,3,5,14,1,1,3,8,14,1,2,0,0,1,2,0.0,1.0,-30.16,0.5992,0.64,1.0,0
0,2,3,5,9,3,1,1,11,4,0,2,1,1,1,1,0.0,0.0,-72.72,0.5392,1.0,1.28,2
2,1,2,7,8,4,1,0,11,5,1,1,1,3,0,0,1.0,0.0,-149.71,0.4289,1.32,2.12,2
2,0,3,3,7,0,1,4,4,12,0,0,3,0,2,1,1.0,0.0,-19.27,0.6141,1.0,1.04,2
3,1,1,10,5,0,1,4,4,8,2,0,1,0,1,2,0.0,0.0,109.3,0.7694,1.68,1.6,2
2,1,2,5,5,0,3,2,8,13,2,0,1,0,1,2,0.0,0.0,128.3,0.7882,0.9643,0.5185,0
3,1,1,5,3,3,2,0,12,3,2,0,1,1,2,0,0.0,0.0,-262.13,0.2823,1.2857,2.4643,2
1,2,2,7,11,2,0,3,7,8,1,1,1,0,0,3,0.0,0.0,-167.64,0.4039,1.25,2.2143,0
2,2,1,6,5,1,3,1,3,3,2,1,0,1,1,1,1.0,0.0,170.57,0.826,1.8929,1.1429,0
0,1,4,3,15,0,1,4,6,13,0,1,2,0,0,3,0.0,0.0,-99.5,0.5007,0.5,0.9286,0
0,1,4,8,14,1,0,4,6,9,0,0,3,0,1,2,0.0,1.0,-30.76,0.5983,0.75,0.8571,1
3,0,2,10,6,3,1,1,12,6,2,0,1,1,2,0,0.0,0.0,-144.12,0.4368,1.25,1.963,0
3,1,1,10,8,2,2,1,8,7,1,1,1,1,1,1,0.0,1.0,99.27,0.759,1.3929,0.9286,0
2,2,1,5,5,1,2,2,5,6,0,3,0,0,2,1,0.0,1.0,-47.46,0.575,0.9643,1.3571,2
0,1,4,4,14,0,1,4,1,12,0,0,3,0,1,2,0.0,0.0,-86.61,0.5193,0.5,0.8929,2
0,1,4,4,13,1,0,4,5,7,0,1,2,2,0,1,0.0,0.0,-155.24,0.4212,0.8571,1.4286,2
1,2,2,8,11,5,0,0,11,2,0,2,1,3,0,0,0.0,0.0,-294.51,0.2461,1.32,2.68,2
3,1,1,10,5,2,3,0,11,8,2,0,1,1,1,1,0.0,1.0,54.76,0.7091,1.88,1.6,0
3,1,1,6,2,2,1,2,8,8,2,1,0,1,0,2,0.0,0.0,43.03,0.6949,1.84,1.68,1
3,1,1,8,6,3,0,2,7,5,0,2,1,3,0,0,0.0,1.0,159.45,0.8166,1.8,1.0,1
0,2,3,3,10,1,0,4,2,7,0,2,1,0,1,2,0.0,0.0,-95.18,0.5069,0.68,1.08,0
1,2,2,5,7,2,1,2,5,6,0,1,2,1,1,1,0.0,1.0,87.56,0.7464,1.4,0.92,0
2,2,1,8,6,3,1,1,12,4,2,0,1,1,0,2,0.0,0.0,-14.08,0.6212,1.44,1.56,0
2,1,2,9,9,2,3,0,8,4,1,1,1,2,1,0,0.0,0.0,-258.8,0.2862,1.08,2.24,2
2,2,1,6,5,1,1,3,6,11,2,1,0,0,1,2,0.0,1.0,29.84,0.6786,1.0,0.8571,2
3,2,0,13,6,2,2,1,5,5,1,2,0,1,0,2,0.0,0.0,-16.48,0.6179,1.25,1.4815,0
1,2,2,6,11,0,4,1,5,6,1,1,1,0,1,2,1.0,0.0,179.76,0.8335,1.3214,0.3571,2
0,2,3,3,8,2,1,2,8,6,0,2,1,2,0,1,0.0,0.0,-114.11,0.4797,0.9286,1.5,0
2,1,2,9,6,3,2,0,10,4,3,0,0,2,1,0,0.0,0.0,-55.43,0.5638,1.9643,2.1786,2
2,1,2,9,13,3,0,2,10,11,1,1,1,3,0,0,0.0,0.0,-54.8,0.5647,1.5357,1.9643,1
1,2,2,8,9,1,1,3,7,10,1,1,1,0,2,1,0.0,1.0,151.36,0.8095,2.0714,1.1786,1
2,2,1,4,4,3,1,1,6,5,1,2,0,2,0,1,0.0,0.0,-209.95,0.3468,0.9286,2.1071,2
3,1,1,14,9,1,0,4,4,13,2,0,1,0,0,3,1.0,0.0,255.32,0.8855,1.7143,0.8214,0
5,0,0,15,1,2,3,0,11,5,3,0,0,1,1,1,1.0,0.0,268.84,0.8931,2.6786,1.5714,1
2,2,1,8,6,2,1,2,8,7,2,1,0,2,1,0,0.0,1.0,17.14,0.6625,1.6538,1.6154,0
1,2,2,5,7,0,2,3,7,13,1,1,1,0,1,2,0.0,0.0,72.03,0.7291,0.7586,0.5,0
2,2,1,11,10,2,1,2,5,7,1,2,0,1,1,1,1.0,0.0,119.64,0.7798,1.5385,1.0769,1
1,3,1,10,9,1,2,2,10,11,1,2,0,1,0,2,0.0,1.0,6.1,0.6481,1.0769,1.2692,2
1,1,3,5,7,0,2,3,6,11,0,1,2,0,1,2,0.0,1.0,61.56,0.7171,1.1538,0.9615,2
4,0,1,14,4,2,1,2,6,11,3,0,0,0,0,3,0.0,0.0,211.41,0.8572,1.8846,0.7308,1
5,0,0,11,4,2,0,3,6,10,3,0,0,1,1,1,1.0,0.0,312.96,0.9151,2.6923,1.2692,0
3,1,1,19,9,3,1,1,10,6,3,0,0,2,1,0,1.0,0.0,28.25,0.6766,2.3077,1.9231,2
2,0,3,5,7,2,2,1,7,6,1,0,2,3,0,0,0.0,0.0,-175.98,0.3924,0.8846,1.7692,2
4,0,1,8,6,2,2,1,7,6,2,0,1,1,1,1,0.0,0.0,1.24,0.6417,1.3077,1.4615,1
1,2,2,5,9,1,2,2,6,7,2,1,0,0,2,1,1.0,0.0,55.37,0.7098,1.3103,0.9655,2
1,3,1,6,6,2,1,2,6,7,0,3,0,1,1,1,0.0,0.0,-109.3,0.4866,0.4483,1.2414,2
1,2,2,3,5,2,1,2,4,4,1,2,0,0,1,2,0.0,1.0,67.47,0.7239,1.4286,1.0345,1
4,1,0,10,1,0,2,3,4,12,2,1,0,0,2,1,1.0,0.0,203.78,0.8518,2.2069,1.2759,0
2,1,2,11,11,2,2,1,10,8,1,2,0,1,0,2,0.0,1.0,0.35,0.6405,1.4286,1.5172,0
2,2,1,10,8,0,2,3,3,9,1,1,1,0,1,2,0.0,0.0,54.14,0.7083,1.25,1.1071,0
2,2,1,11,10,1,1,3,4,13,2,0,1,0,1,2,1.0,0.0,214.86,0.8597,1.4444,0.5862,1
